10000000,-132.0782
9900000,-131.2432
9800000,-131.3942
9700000,-130.9522
9600000,-131.3632
9500000,-131.9092
9400000,-130.85420000000002
9300000,-130.8272
9200000,-133.41920000000002
9100000,-132.8802
9000000,-131.3922
8900000,-130.65820000000002
8800000,-131.25820000000002
8700000,-131.6172
8600000,-130.81220000000002
8500000,-130.33020000000002
8400000,-130.5352
8300000,-131.40720000000002
8200000,-131.2212
8100000,-130.0952
8000000,-130.52720000000002
7900000,-130.6412
7800000,-131.34220000000002
7700000,-131.3862
7600000,-130.0702
7500000,-130.5812
7400000,-130.8862
7300000,-131.4282
7200000,-131.9692
7100000,-130.6022
7000000,-131.88420000000002
6900000,-131.5132
6800000,-130.1652
6700000,-130.1112
6600000,-131.1832
6500000,-130.6962
6400000,-130.38920000000002
6300000,-130.46620000000001
6200000,-130.17020000000002
6100000,-130.0942
6000000,-130.0702
5900000,-130.0612
5800000,-130.2372
5700000,-130.6182
5600000,-131.0612
5500000,-131.81220000000002
5400000,-130.75820000000002
5300000,-131.1612
5200000,-130.0052
5100000,-131.22220000000002
5000000,-130.5162
4900000,-130.5642
4800000,-130.6122
4700000,-128.8932
4600000,-129.02120000000002
4500000,-128.91420000000002
4400000,-128.30120000000002
4300000,-128.5752
4200000,-129.39020000000002
4100000,-129.8492
4000000,-128.74720000000002
3900000,-129.68220000000002
3800000,-129.02720000000002
3700000,-127.5012
3600000,-129.55120000000002
3500000,-129.6312
3400000,-127.8992
3300000,-127.8282
3200000,-128.5172
3100000,-127.6512
3000000,-127.82619999999999
2900000,-127.06519999999999
2800000,-128.42020000000002
2700000,-127.7032
2600000,-126.3712
2500000,-126.4732
2400000,-126.40419999999999
2300000,-123.68220000000001
2200000,-125.34319999999998
2100000,-125.5972
2000000,-126.42719999999998
1900000,-124.7592
1800000,-123.9892
1700000,-121.7452
1600000,-122.1632
1500000,-121.55319999999999
1400000,-121.6082
1300000,-119.35519999999998
1200000,-119.02219999999998
1190000,-119.4372
1180000,-119.42219999999999
1170000,-119.1912
1160000,-118.96419999999999
1150000,-118.65220000000001
1149000,-118.65220000000001
1148000,-118.47519999999999
1147000,-118.47519999999999
1146000,-118.47519999999999
1145000,-118.4422
1144000,-118.4422
1143000,-118.4422
1142000,-118.5972
1141000,-118.5972
1140000,-118.60519999999998
1139000,-118.60519999999998
1138000,-118.60519999999998
1137000,-118.6042
1136000,-118.6042
1135000,-118.6042
1134000,-118.4252
1133000,-118.4252
1132000,-118.34919999999998
1131000,-118.34919999999998
1130000,-118.34919999999998
1129000,-118.08319999999999
1128000,-118.08319999999999
1127000,-118.08319999999999
1126000,-117.99919999999999
1125000,-117.99919999999999
1124000,-118.09419999999999
1123000,-118.09419999999999
1122000,-118.09419999999999
1121000,-118.2342
1120000,-118.2342
1119000,-118.2342
1118000,-118.2462
1117000,-118.2462
1116000,-118.2462
1115000,-117.8952
1114000,-117.8952
1113000,-117.8892
1112000,-117.8892
1111000,-117.8892
1110000,-117.7402
1109000,-117.7402
1108000,-117.7402
1107000,-117.70719999999999
1106000,-117.70719999999999
1105000,-117.6502
1104000,-117.6502
1103000,-117.6502
1102000,-117.63119999999999
1101000,-117.63119999999999
1100000,-117.63119999999999
1099000,-117.64219999999999
1098000,-117.64219999999999
1097000,-117.64819999999999
1096000,-117.64819999999999
1095000,-117.64819999999999
1094000,-117.8002
1093000,-117.8002
1092000,-117.8002
1091000,-117.85619999999999
1090000,-117.85619999999999
1089000,-117.93220000000001
1088000,-117.93220000000001
1087000,-117.93220000000001
1086000,-117.97519999999999
1085000,-117.97519999999999
1084000,-117.97519999999999
1083000,-118.12419999999999
1082000,-118.12419999999999
1081000,-118.23019999999998
1080000,-118.23019999999998
1079000,-118.23019999999998
1078000,-118.14119999999998
1077000,-118.14119999999998
1076000,-118.14119999999998
1075000,-118.13719999999999
1074000,-118.13719999999999
1073000,-118.32719999999999
1072000,-118.32719999999999
1071000,-118.32719999999999
1070000,-118.45619999999998
1069000,-118.45619999999998
1068000,-118.45619999999998
1067000,-118.4132
1066000,-118.4132
1065000,-118.4132
1064000,-118.2942
1063000,-118.2942
1062000,-117.80919999999999
1061000,-117.80919999999999
1060000,-117.80919999999999
1059000,-117.77120000000001
1058000,-117.77120000000001
1057000,-117.77120000000001
1056000,-117.5142
1055000,-117.5142
1054000,-117.44619999999999
1053000,-117.44619999999999
1052000,-117.44619999999999
1051000,-117.46319999999999
1050000,-117.46319999999999
1049000,-117.46319999999999
1048000,-117.4592
1047000,-117.4592
1046000,-117.63119999999999
1045000,-117.63119999999999
1044000,-117.63119999999999
1043000,-117.8462
1042000,-117.8462
1041000,-117.8462
1040000,-118.11919999999999
1039000,-118.11919999999999
1038000,-118.0492
1037000,-118.0492
1036000,-118.0492
1035000,-117.91019999999999
1034000,-117.91019999999999
1033000,-117.91019999999999
1032000,-118.00619999999999
1031000,-118.00619999999999
1030000,-118.2292
1029000,-118.2292
1028000,-118.2292
1027000,-118.0862
1026000,-118.0862
1025000,-118.0862
1024000,-118.0742
1023000,-118.0742
1022000,-118.0742
1021000,-118.04520000000001
1020000,-118.04520000000001
1019000,-117.95219999999999
1018000,-117.95219999999999
1017000,-117.95219999999999
1016000,-117.59419999999999
1015000,-117.59419999999999
1014000,-117.59419999999999
1013000,-117.54719999999999
1012000,-117.54719999999999
1011000,-117.5482
1010000,-117.5482
1009000,-117.5482
1008000,-117.6552
1007000,-117.6552
1006000,-117.6552
1005000,-117.72519999999999
1004000,-117.72519999999999
1003000,-117.49319999999999
1002000,-117.49319999999999
