0.001,-0.788208,0.702462
50000.001,-81.6912,-1.37403
100000.001,-88.445,-129.638
150000.001,-82.4351,173.969
200000.001,-80.6552,-165.921
250000.001,-121.61,-112.57
300000.001,-85.6163,78.9161
350000.001,-99.88,57.0556
400000.001,-81.5171,-71.7948
450000.001,-89.9932,-151.558
500000.001,-83.8857,51.256
550000.001,-90.4744,-21.9363
600000.001,-82.6643,29.6043
650000.001,-79.3717,4.0356
700000.001,-81.286,26.3464
750000.001,-89.7558,65.3372
800000.001,-84.055,55.2343
850000.001,-85.034,-98.5207
900000.001,-93.0129,-36.8632
950000.001,-86.8232,-45.071
1000000.001,-83.609,-93.8029
1050000.001,-91.3065,140.113
1100000.001,-87.8904,152.059
1150000.001,-82.2547,98.4246
1200000.001,-91.6221,5.54707
1250000.001,-83.5238,127.909
1300000.001,-82.1939,74.5212
1350000.001,-81.3859,53.8146
1400000.001,-82.9306,-34.1143
1450000.001,-84.4069,-40.4129
1500000.001,-81.3951,-97.1247
1550000.001,-95.4187,-49.1202
1600000.001,-76.2997,-95.5346
1650000.001,-91.8407,8.34284
1700000.001,-80.4809,-53.4402
1750000.001,-81.8143,-39.73
1800000.001,-82.8809,-96.9696
1850000.001,-85.5718,-94.6729
1900000.001,-81.9684,63.7159
1950000.001,-84.5236,-126.576
2000000.001,-82.4185,169.459
2050000.001,-87.42,167.728
2100000.001,-91.0407,83.9612
2150000.001,-88.5199,56.5164
2200000.001,-85.085,135.793
2250000.001,-93.7364,-27.9829
2300000.001,-94.2487,44.7931
2350000.001,-83.9671,69.9995
2400000.001,-82.2285,-4.40691
2450000.001,-91.2637,-5.86478
2500000.001,-96.9958,-156.679
2550000.001,-82.1838,-114.726
2600000.001,-90.1043,-127.421
2650000.001,-85.4363,-71.5698
2700000.001,-85.545,-104.092
2750000.001,-96.0904,-21.9431
2800000.001,-84.0947,-133.135
2850000.001,-83.1663,-135.663
2900000.001,-93.3742,-127.084
2950000.001,-91.3741,179.096
3000000.001,-84.3765,-121.712
3050000.001,-97.4627,-177.935
3100000.001,-86.816,-34.3313
3150000.001,-93.5473,112.047
3200000.001,-90.3156,99.0482
3250000.001,-97.5831,44.9197
3300000.001,-79.9935,-78.8989
3350000.001,-83.4023,-139.866
3400000.001,-86.6872,131.34
3450000.001,-86.8106,27.3718
3500000.001,-87.6922,-55.1992
3550000.001,-76.7067,3.26587
3600000.001,-83.5618,-74.6693
3650000.001,-89.1707,83.6598
3700000.001,-89.4336,144.236
3750000.001,-100.783,105.147
3800000.001,-93.6316,121.94
3850000.001,-93.6424,123.457
3900000.001,-86.2177,-43.0912
3950000.001,-82.7591,74.3933
4000000.001,-96.6738,-96.9651
4050000.001,-84.8096,148.984
4100000.001,-85.8647,81.0082
4150000.001,-91.8076,125.471
4200000.001,-84.9532,-55.5978
4250000.001,-97.8327,-104.64
4300000.001,-89.9815,-81.7646
4350000.001,-87.1903,-51.8661
4400000.001,-86.2167,-160.187
4450000.001,-82.5157,-129.588
4500000.001,-90.1935,-138.756
4550000.001,-83.5285,118.373
4600000.001,-90.6669,11.1169
4650000.001,-89.7595,-20.1933
4700000.001,-92.5066,39.4452
4750000.001,-86.8482,135.314
4800000.001,-88.5167,-94.1086
4850000.001,-82.6867,168.038
4900000.001,-88.3082,-45.6811
4950000.001,-89.1624,-32.7637
5000000.001,-79.9727,-127.281
5050000.001,-82.3918,134.505
5100000.001,-86.8092,92.5146
5150000.001,-83.5362,-138.811
5200000.001,-81.6976,-179.132
5250000.001,-84.8072,0.703858
5300000.001,-85.2407,-14.9282
5350000.001,-80.7456,99.8251
5400000.001,-90.4835,-104.975
5450000.001,-86.3834,-57.0903
5500000.001,-90.7207,-94.2643
5550000.001,-100.71,68.7433
5600000.001,-82.0116,87.7819
5650000.001,-87.8161,-147.849
5700000.001,-95.3736,-94.421
5750000.001,-81.384,-92.9568
5800000.001,-95.1062,57.4918
5850000.001,-89.322,179.888
5900000.001,-81.1189,86.0614
5950000.001,-88.999,-52.6542
6000000.001,-82.6533,-88.1693
6050000.001,-81.6794,-115.355
6100000.001,-107.537,-166.056
6150000.001,-89.4704,-60.3736
6200000.001,-88.2942,-78.6044
6250000.001,-88.9468,4.78626
6300000.001,-89.4446,-146.113
6350000.001,-89.4385,-32.0784
6400000.001,-87.5575,82.7494
6450000.001,-92.929,-80.7738
6500000.001,-91.4154,-18.8544
6550000.001,-84.4793,73.1771
6600000.001,-97.5247,16.8764
6650000.001,-89.3893,-60.3622
6700000.001,-85.551,9.56276
6750000.001,-82.1071,-104.134
6800000.001,-87.4932,-139.696
6850000.001,-82.3247,-143.9
6900000.001,-86.505,107.307
6950000.001,-90.2259,29.3444
7000000.001,-80.2797,-66.4486
7050000.001,-80.6253,113.921
7100000.001,-86.1047,170.531
7150000.001,-85.3892,69.4427
7200000.001,-88.1278,64.9641
7250000.001,-84.4022,-81.127
7300000.001,-85.0982,140.914
7350000.001,-91.8291,145.525
7400000.001,-91.8224,59.336
7450000.001,-94.822,104.578
7500000.001,-92.05,1.95825
7550000.001,-92.301,-72.5652
7600000.001,-84.6729,46.7634
7650000.001,-93.3545,28.4124
7700000.001,-90.7932,-86.7294
7750000.001,-88.0194,-34.3912
7800000.001,-88.2729,-173.85
7850000.001,-85.9565,-78.0135
7900000.001,-83.0519,-150.073
7950000.001,-84.9942,74.4222
8000000.001,-86.6144,-172.927
8050000.001,-90.2579,68.5829
8100000.001,-87.6962,6.58053
8150000.001,-83.5727,102.744
8200000.001,-79.8281,-118.97
8250000.001,-81.9167,104.805
8300000.001,-91.6288,85.0598
8350000.001,-85.8465,54.3317
8400000.001,-82.2139,-135.971
8450000.001,-79.4882,95.2754
8500000.001,-89.9005,163.657
8550000.001,-83.593,87.1965
8600000.001,-77.4731,109.693
8650000.001,-90.1203,85.7697
8700000.001,-79.2229,141.966
8750000.001,-80.8031,45.8597
8800000.001,-80.7867,112.221
8850000.001,-79.9493,141.068
8900000.001,-76.3043,126.881
8950000.001,-83.1599,152.691
9000000.001,-80.6564,158.734
9050000.001,-80.1786,135.46
9100000.001,-79.3263,99.7311
9150000.001,-72.3261,110.396
9200000.001,-68.2624,113.035
9250000.001,-69.4232,106.579
9300000.001,-64.9264,110.772
9350000.001,-63.9713,101.29
9400000.001,-60.8377,98.1179
9450000.001,-57.6761,92.3947
9500000.001,-54.5686,91.4225
9550000.001,-51.0491,85.6524
9600000.001,-47.0487,78.4025
9650000.001,-42.5684,69.6561
9700000.001,-37.7411,57.9725
9750000.001,-32.2018,42.9172
9800000.001,-25.8974,22.2541
9850000.001,-18.753,-8.38333
9900000.001,-10.995,-55.1001
9950000.001,-3.90315,-126.654
10000000.001,-0.753238,135.616
10050000.001,-4.01909,38.378
10100000.001,-11.1987,-32.2723
10150000.001,-18.8657,-77.5147
10200000.001,-25.7808,-106.854
10250000.001,-31.9531,-126.969
10300000.001,-37.2567,-141.61
10350000.001,-41.9689,-152.297
10400000.001,-46.0786,-160.917
10450000.001,-49.7226,-167.84
10500000.001,-53.491,-174.318
10550000.001,-55.8379,-179.911
10600000.001,-59.0293,177.311
10650000.001,-61.4723,174.264
10700000.001,-64.3573,175.265
10750000.001,-66.4351,163.612
10800000.001,-68.2174,164.625
10850000.001,-70.6188,167.998
10900000.001,-72.7939,156.996
10950000.001,-73.1186,153.153
11000000.001,-74.4205,160.522
11050000.001,-75.9943,152.866
11100000.001,-79.5192,163.663
11150000.001,-79.8902,159.436
11200000.001,-81.7216,113.95
11250000.001,-78.9515,170.933
11300000.001,-77.9413,157.588
11350000.001,-82.2376,147.872
11400000.001,-84.8108,126.285
11450000.001,-85.4535,-177.625
11500000.001,-87.7916,103.794
11550000.001,-82.2881,77.2892
11600000.001,-83.8644,133.631
11650000.001,-90.4293,-164.743
11700000.001,-88.3937,177.986
11750000.001,-98.3344,-169.526
11800000.001,-91.1556,149.375
11850000.001,-98.3499,-167.161
11900000.001,-81.0564,167.164
11950000.001,-94.8796,70.6514
12000000.001,-88.8283,16.333
12050000.001,-88.9858,92.3717
12100000.001,-87.9113,-42.4105
12150000.001,-91.8953,76.7017
12200000.001,-80.3934,173.918
12250000.001,-95.3941,-112.857
12300000.001,-87.2466,-118.595
12350000.001,-85.2613,-174.282
12400000.001,-90.4246,65.6473
12450000.001,-98.4323,-153.237
12500000.001,-84.4206,67.9284
12550000.001,-89.2086,136.051
12600000.001,-82.2597,89.368
12650000.001,-90.4608,58.7022
12700000.001,-84.9492,-3.25393
12750000.001,-91.481,37.5855
12800000.001,-86.7416,47.4282
12850000.001,-90.5372,160.395
12900000.001,-92.7287,-108.228
12950000.001,-85.0136,75.2505
13000000.001,-84.0188,157.005
13050000.001,-88.3143,-164.893
13100000.001,-86.2727,-133.018
13150000.001,-83.2675,-176.896
13200000.001,-87.9646,176.99
13250000.001,-91.5455,-108.459
