10000000,-131.72820000000002
9900000,-130.6352
9800000,-130.77120000000002
9700000,-131.5782
9600000,-132.0752
9500000,-131.1782
9400000,-131.4812
9300000,-131.4102
9200000,-132.0552
9100000,-131.1482
9000000,-132.4472
8900000,-131.6232
8800000,-132.2982
8700000,-130.9502
8600000,-131.27020000000002
8500000,-131.1912
8400000,-133.0242
8300000,-132.9872
8200000,-132.36020000000002
8100000,-131.7332
8000000,-131.6802
7900000,-131.56320000000002
7800000,-132.54420000000002
7700000,-131.8452
7600000,-132.3862
7500000,-131.43220000000002
7400000,-131.5042
7300000,-131.67520000000002
7200000,-130.5112
7100000,-130.0782
7000000,-129.38320000000002
6900000,-131.0312
6800000,-131.0872
6700000,-132.58520000000001
6600000,-131.5112
6500000,-131.9122
6400000,-133.1842
6300000,-131.8762
6200000,-132.3152
6100000,-131.1852
6000000,-131.5342
5900000,-130.2122
5800000,-130.8082
5700000,-130.3972
5600000,-130.7492
5500000,-131.0752
5400000,-130.84120000000001
5300000,-131.7492
5200000,-132.59220000000002
5100000,-131.0732
5000000,-131.09720000000002
4900000,-129.6382
4800000,-130.75320000000002
4700000,-130.4872
4600000,-131.30720000000002
4500000,-132.10920000000002
4400000,-131.6982
4300000,-131.5732
4200000,-132.3822
4100000,-129.7572
4000000,-130.66420000000002
3900000,-131.8752
3800000,-130.9992
3700000,-131.5892
3600000,-132.0642
3500000,-131.3022
3400000,-130.93220000000002
3300000,-130.20420000000001
3200000,-130.9032
3100000,-130.8342
3000000,-130.5472
2900000,-130.75320000000002
2800000,-130.42020000000002
2700000,-130.1472
2600000,-131.58020000000002
2500000,-129.6912
2400000,-131.2192
2300000,-130.0112
2200000,-129.87820000000002
2100000,-129.6002
2000000,-129.12720000000002
1900000,-128.6742
1800000,-128.6842
1700000,-129.0062
1600000,-129.70520000000002
1500000,-127.98219999999999
1400000,-128.6132
1300000,-127.98619999999998
1200000,-127.70219999999999
1190000,-126.9592
1180000,-126.88119999999999
1170000,-127.32019999999999
1160000,-127.54119999999999
1150000,-127.48819999999999
1149000,-127.48819999999999
1148000,-127.34919999999998
1147000,-127.34919999999998
1146000,-127.34919999999998
1145000,-127.3222
1144000,-127.3222
1143000,-127.3222
1142000,-127.42219999999999
1141000,-127.42219999999999
1140000,-127.5422
1139000,-127.5422
1138000,-127.5422
1137000,-127.65419999999999
1136000,-127.65419999999999
1135000,-127.65419999999999
1134000,-127.67719999999998
1133000,-127.67719999999998
1132000,-127.56320000000001
1131000,-127.56320000000001
1130000,-127.56320000000001
1129000,-127.56920000000001
1128000,-127.56920000000001
1127000,-127.56920000000001
1126000,-127.63619999999999
1125000,-127.63619999999999
1124000,-127.4712
1123000,-127.4712
1122000,-127.4712
1121000,-127.4192
1120000,-127.4192
1119000,-127.4192
1118000,-127.3522
1117000,-127.3522
1116000,-127.3522
1115000,-127.2682
1114000,-127.2682
1113000,-127.1692
1112000,-127.1692
1111000,-127.1692
1110000,-127.24919999999999
1109000,-127.24919999999999
1108000,-127.24919999999999
1107000,-127.23219999999999
1106000,-127.23219999999999
1105000,-127.26219999999999
1104000,-127.26219999999999
1103000,-127.26219999999999
1102000,-127.2402
1101000,-127.2402
1100000,-127.2402
1099000,-127.31920000000001
1098000,-127.31920000000001
1097000,-127.34919999999998
1096000,-127.34919999999998
1095000,-127.34919999999998
1094000,-127.24419999999999
1093000,-127.24419999999999
1092000,-127.24419999999999
1091000,-127.13019999999999
1090000,-127.13019999999999
1089000,-127.01520000000001
1088000,-127.01520000000001
1087000,-127.01520000000001
1086000,-127.10619999999999
1085000,-127.10619999999999
1084000,-127.10619999999999
1083000,-127.10619999999999
1082000,-127.10619999999999
1081000,-127.39020000000001
1080000,-127.39020000000001
1079000,-127.39020000000001
1078000,-127.62419999999999
1077000,-127.62419999999999
1076000,-127.62419999999999
1075000,-127.90419999999999
1074000,-127.90419999999999
1073000,-128.0422
1072000,-128.0422
1071000,-128.0422
1070000,-127.8642
1069000,-127.8642
1068000,-127.8642
1067000,-127.86219999999999
1066000,-127.86219999999999
1065000,-127.86219999999999
1064000,-127.81519999999999
1063000,-127.81519999999999
1062000,-127.9952
1061000,-127.9952
1060000,-127.9952
1059000,-127.87419999999999
1058000,-127.87419999999999
1057000,-127.87419999999999
1056000,-127.8182
1055000,-127.8182
1054000,-127.84319999999998
1053000,-127.84319999999998
1052000,-127.84319999999998
1051000,-127.86819999999999
1050000,-127.86819999999999
1049000,-127.86819999999999
1048000,-127.67719999999998
1047000,-127.67719999999998
1046000,-127.63119999999999
1045000,-127.63119999999999
1044000,-127.63119999999999
1043000,-127.24419999999999
1042000,-127.24419999999999
1041000,-127.24419999999999
1040000,-126.9652
1039000,-126.9652
1038000,-126.95019999999998
1037000,-126.95019999999998
1036000,-126.95019999999998
1035000,-127.0362
1034000,-127.0362
1033000,-127.0362
1032000,-127.0132
1031000,-127.0132
1030000,-127.1032
1029000,-127.1032
1028000,-127.1032
1027000,-126.74419999999999
1026000,-126.74419999999999
1025000,-126.74419999999999
1024000,-126.62919999999998
1023000,-126.62919999999998
1022000,-126.62919999999998
1021000,-126.7522
1020000,-126.7522
1019000,-126.69519999999999
1018000,-126.69519999999999
1017000,-126.69519999999999
1016000,-126.6322
1015000,-126.6322
1014000,-126.6322
1013000,-126.63519999999998
1012000,-126.63519999999998
1011000,-126.44019999999999
1010000,-126.44019999999999
1009000,-126.44019999999999
1008000,-126.3882
1007000,-126.3882
1006000,-126.3882
1005000,-126.24819999999998
1004000,-126.24819999999998
1003000,-126.1322
1002000,-126.1322
1001000,-126.1322
1000000,-126.14020000000001
999000,-126.8992
989000,-125.8722
979000,-127.05219999999998
969000,-126.6932
959000,-127.0542
949000,-127.6992
939000,-126.54119999999999
929000,-125.48719999999999
919000,-125.03519999999999
909000,-126.04119999999999
899000,-125.82619999999999
889000,-125.8592
879000,-126.73719999999999
869000,-125.6692
859000,-127.0602
849000,-126.22519999999999
839000,-124.7572
829000,-126.08219999999999
819000,-125.18319999999999
809000,-125.02919999999999
799000,-123.9722
789000,-124.74219999999998
779000,-125.4792
769000,-123.08319999999999
759000,-123.34519999999999
749000,-123.04520000000001
739000,-124.2992
729000,-124.3882
719000,-123.1282
709000,-122.85619999999999
699000,-122.6502
689000,-122.20819999999999
679000,-121.07119999999999
669000,-122.06320000000001
659000,-122.79520000000001
649000,-122.08719999999998
639000,-123.47519999999999
629000,-121.9962
619000,-122.9782
609000,-121.1442
599000,-121.8042
589000,-123.05319999999999
579000,-124.8662
569000,-123.10619999999999
559000,-121.80720000000001
549000,-121.56320000000001
539000,-120.5612
529000,-121.02919999999999
519000,-120.7292
509000,-122.40919999999998
499000,-121.39620000000001
489000,-121.2982
479000,-120.5782
469000,-120.5012
459000,-120.1142
449000,-121.0482
439000,-122.3302
429000,-122.45119999999999
419000,-119.20619999999998
409000,-117.9362
399000,-120.0202
389000,-118.9172
379000,-119.8042
369000,-118.8522
359000,-119.14219999999999
349000,-117.86119999999998
339000,-118.31920000000001
329000,-117.0502
319000,-119.01019999999998
309000,-118.4772
299000,-116.4292
289000,-117.5482
279000,-117.74919999999999
269000,-116.89219999999999
259000,-115.3042
249000,-115.60719999999999
239000,-115.9432
229000,-115.62419999999999
219000,-116.7292
209000,-113.5842
199000,-115.07719999999999
198000,-115.4052
197000,-114.92719999999998
196000,-114.52819999999998
195000,-114.2392
194000,-114.2752
193000,-113.9672
192000,-114.0442
191000,-114.2742
190000,-113.89819999999999
189000,-113.5322
188000,-113.6432
187000,-113.32719999999999
186000,-113.1852
185000,-113.18220000000001
184000,-113.40919999999998
183000,-112.62919999999998
182000,-112.64620000000001
181000,-113.4112
180000,-114.04119999999999
179000,-113.86119999999998
178000,-113.9432
177000,-113.79619999999998
176000,-113.1282
175000,-113.52120000000001
174000,-113.3532
173000,-113.1852
172000,-113.65319999999998
171000,-113.8412
170000,-113.74219999999998
169000,-113.70619999999998
168000,-112.9712
167000,-113.19519999999999
166000,-113.3062
165000,-114.0562
164000,-114.2412
163000,-113.7232
162000,-113.74319999999999
161000,-113.61319999999999
160000,-112.75619999999999
159000,-111.1392
158000,-110.9732
157000,-110.52219999999998
156000,-110.5622
155000,-111.08719999999998
154000,-111.53419999999998
153000,-111.63119999999999
152000,-111.6392
151000,-111.26520000000001
150000,-111.83219999999999
149900,-111.83219999999999
149800,-111.83219999999999
149700,-111.94619999999999
149600,-111.94619999999999
149500,-111.9772
149400,-111.9772
149300,-111.5312
149200,-111.5312
149100,-111.5312
149000,-111.2522
148900,-111.2522
148800,-110.98619999999998
148700,-110.98619999999998
148600,-110.98619999999998
148500,-110.98019999999998
148400,-110.98019999999998
148300,-111.04619999999998
148200,-111.04619999999998
148100,-111.04619999999998
148000,-111.25419999999998
147900,-111.25419999999998
147800,-111.28920000000001
147700,-111.28920000000001
147600,-110.87319999999998
147500,-110.87319999999998
147400,-110.87319999999998
147300,-110.55319999999999
147200,-110.55319999999999
147100,-110.5242
147000,-110.5242
146900,-110.5242
146800,-110.4232
146700,-110.4232
146600,-110.43919999999999
146500,-110.43919999999999
146400,-110.43919999999999
146300,-110.6812
146200,-110.6812
146100,-110.7582
146000,-110.7582
145900,-110.7582
145800,-110.7462
145700,-110.7462
145600,-110.6452
145500,-110.6452
145400,-110.32719999999999
145300,-110.32719999999999
145200,-110.32719999999999
145100,-110.30819999999999
145000,-110.30819999999999
144900,-110.4062
144800,-110.4062
144700,-110.4062
144600,-110.7332
144500,-110.7332
144400,-110.94019999999999
144300,-110.94019999999999
144200,-110.94019999999999
144100,-110.8932
144000,-110.8932
143900,-110.8842
143800,-110.8842
143700,-110.8842
143600,-110.84519999999999
143500,-110.84519999999999
143400,-110.8232
143300,-110.8232
143200,-110.8722
143100,-110.8722
143000,-110.8722
142900,-110.8932
142800,-110.8932
142700,-110.7942
142600,-110.7942
142500,-110.7942
142400,-110.5852
142300,-110.5852
142200,-110.5242
142100,-110.5242
142000,-110.5242
141900,-110.5682
141800,-110.5682
141700,-110.6382
141600,-110.6382
141500,-110.6382
141400,-110.63019999999999
141300,-110.63019999999999
141200,-110.46419999999999
141100,-110.46419999999999
141000,-110.3062
140900,-110.3062
140800,-110.3062
140700,-110.3112
140600,-110.3112
140500,-110.20019999999998
140400,-110.20019999999998
140300,-110.20019999999998
140200,-110.16019999999999
140100,-110.16019999999999
140000,-110.1732
139900,-110.1732
139800,-110.1732
139700,-109.8942
139600,-109.8942
139500,-109.64620000000001
139400,-109.64620000000001
139300,-109.64620000000001
139200,-109.58119999999998
139100,-109.58119999999998
139000,-109.5302
138900,-109.5302
138800,-109.4612
138700,-109.4612
138600,-109.4612
138500,-109.15220000000001
138400,-109.15220000000001
138300,-108.99319999999999
138200,-108.99319999999999
138100,-108.99319999999999
138000,-108.99819999999998
137900,-108.99819999999998
137800,-108.96819999999998
137700,-108.96819999999998
137600,-108.96819999999998
137500,-108.76219999999999
137400,-108.76219999999999
137300,-108.72519999999999
137200,-108.72519999999999
137100,-108.81920000000001
137000,-108.81920000000001
136900,-108.81920000000001
136800,-109.03419999999998
136700,-109.03419999999998
136600,-109.1202
136500,-109.1202
136400,-109.1202
136300,-109.1092
136200,-109.1092
136100,-109.1102
136000,-109.1102
135900,-109.1102
135800,-109.18220000000001
135700,-109.18220000000001
135600,-109.21219999999998
135500,-109.21219999999998
135400,-109.21219999999998
135300,-108.9672
135200,-108.9672
135100,-108.95819999999999
135000,-108.95819999999999
134900,-108.67620000000001
134800,-108.67620000000001
134700,-108.67620000000001
134600,-108.5782
134500,-108.5782
134400,-108.32519999999998
134300,-108.32519999999998
134200,-108.32519999999998
134100,-108.32119999999999
134000,-108.32119999999999
133900,-108.4302
133800,-108.4302
133700,-108.4302
133600,-108.6212
133500,-108.6212
133400,-108.60119999999999
133300,-108.60119999999999
133200,-108.60119999999999
133100,-108.6282
133000,-108.6282
132900,-108.39020000000001
132800,-108.39020000000001
132700,-108.3342
132600,-108.3342
132500,-108.3342
132400,-108.34919999999998
132300,-108.34919999999998
132200,-108.4612
132100,-108.4612
132000,-108.4612
131900,-108.38719999999999
131800,-108.38719999999999
131700,-108.35619999999999
131600,-108.35619999999999
131500,-108.35619999999999
131400,-108.43820000000001
131300,-108.43820000000001
131200,-108.4662
131100,-108.4662
131000,-108.4662
130900,-108.46319999999999
130800,-108.46319999999999
130700,-108.5372
130600,-108.5372
130500,-108.67219999999999
130400,-108.67219999999999
130300,-108.67219999999999
130200,-108.74419999999999
130100,-108.74419999999999
130000,-108.60619999999999
129900,-108.60619999999999
129800,-108.60619999999999
129700,-108.5732
129600,-108.5732
129500,-108.58819999999999
129400,-108.58819999999999
129300,-108.58819999999999
129200,-108.58919999999999
129100,-108.58919999999999
129000,-108.7342
128900,-108.7342
128800,-108.8172
128700,-108.8172
128600,-108.8172
128500,-108.91420000000001
128400,-108.91420000000001
128300,-109.1512
128200,-109.1512
128100,-109.1512
128000,-108.69019999999999
127900,-108.69019999999999
127800,-108.35019999999999
127700,-108.35019999999999
127600,-108.35019999999999
127500,-108.1972
127400,-108.1972
127300,-108.1972
127200,-108.1972
127100,-108.1972
127000,-108.25019999999999
