20306	-91.0017
20317	-91.0017
20328	-91.0167
20339	-91.0167
20350	-91.3137
20361	-91.3137
20372	-92.0827
20383	-92.0827
20394	-90.1177
20405	-90.1177
20416	-90.1177
20427	-90.5887
20438	-90.5887
20449	-90.0697
20460	-90.0697
20471	-90.8467
20482	-90.8467
20493	-90.5837
20504	-90.5837
20515	-90.5837
20526	-91.0097
20537	-91.0097
20548	-91.1557
20559	-91.1557
20570	-91.2067
20581	-91.2067
20592	-90.2227
20603	-90.2227
20614	-90.2227
20625	-89.2977
20636	-89.2977
20647	-89.3357
20658	-89.3357
20669	-89.1397
20680	-89.1397
20691	-90.2237
20702	-90.2237
20713	-91.1237
20724	-91.1237
20735	-91.1237
20746	-89.8397
20757	-89.8397
20768	-90.3937
20779	-90.3937
20790	-89.7177
20801	-89.7177
20812	-90.9867
20823	-90.9867
20834	-90.9867
20845	-89.7317
20856	-89.7317
20867	-91.6607
20878	-91.6607
20889	-91.3507
20900	-91.3507
20911	-91.3507
20922	-91.3507
20933	-90.3337
20944	-90.3337
20955	-90.3337
20966	-91.0907
20977	-91.0907
20988	-90.2457
20999	-90.2457
21010	-91.3927
21021	-91.3927
21032	-91.6817
21043	-91.6817
21054	-91.6817
21065	-91.7677
21076	-91.7677
21087	-91.2607
21098	-91.2607
21109	-91.7267
21120	-91.7267
21131	-90.6147
21142	-90.6147
21153	-91.4737
21164	-91.4737
21175	-91.4737
21186	-90.5207
21197	-90.5207
21208	-91.0767
21219	-91.0767
21230	-90.4167
21241	-90.4167
21252	-90.5767
21263	-90.5767
21274	-90.5767
21285	-90.0767
21296	-90.0767
21307	-90.2277
21318	-90.2277
21329	-89.8977
21340	-89.8977
21351	-90.1477
21362	-90.1477
21373	-89.5427
21384	-89.5427
21395	-89.5427
21406	-89.5747
21417	-89.5747
21428	-89.1747
21439	-89.1747
21450	-89.7887
21461	-89.7887
21472	-89.1507
21483	-89.1507
21494	-89.1507
21505	-89.7227
21516	-89.7227
21527	-89.6847
21538	-89.6847
21549	-90.5457
21560	-90.5457
21571	-91.1987
21582	-91.1987
21593	-91.4197
21604	-91.4197
21615	-91.4197
21626	-89.7107
21637	-89.7107
21648	-90.4657
21659	-90.4657
21670	-90.0227
21681	-90.0227
21692	-91.6247
21703	-91.6247
21714	-91.6247
21725	-90.8547
21736	-90.8547
21747	-91.6427
21758	-91.6427
21769	-90.0717
21780	-90.0717
21791	-89.6007
21802	-89.6007
21813	-89.6647
21824	-89.6647
21835	-89.6647
21846	-90.1797
21857	-90.1797
21868	-90.5887
21879	-90.5887
21890	-92.0197
21901	-92.0197
21912	-91.1787
21923	-91.1787
21934	-91.1787
21945	-90.8197
21956	-90.8197
21967	-90.7617
21978	-90.7617
21989	-90.7937
22000	-90.7937
22011	-91.2767
22022	-91.2767
22033	-91.5917
22044	-91.5917
22055	-91.5917
22066	-91.0697
22077	-91.0697
22088	-91.2767
22099	-91.2767
22110	-90.7357
22121	-90.7357
22132	-90.5897
22143	-90.5897
22154	-90.5897
22165	-90.5787
22176	-90.5787
22187	-90.5457
22198	-90.5457
22209	-90.5847
22220	-90.5847
22231	-91.1717
22242	-91.1717
22253	-89.2667
22264	-89.2667
22275	-89.2667
22286	-88.7157
22297	-88.7157
22308	-88.2357
22319	-88.2357
22330	-88.2927
22341	-88.2927
22352	-88.3907
22363	-88.3907
22374	-88.3907
22385	-88.0507
22396	-88.0507
22407	-88.6407
22418	-88.6407
22429	-90.0137
22440	-90.0137
22451	-90.4217
22462	-90.4217
22473	-90.4897
22484	-90.4897
22495	-90.4897
22506	-89.9497
22517	-89.9497
22528	-89.8917
22539	-89.8917
22550	-89.6427
22561	-89.6427
22572	-90.2407
22583	-90.2407
22594	-90.2407
22605	-89.4567
22616	-89.4567
22627	-89.8827
22638	-89.8827
22649	-89.0017
22660	-89.0017
22671	-89.2487
22682	-89.2487
22693	-89.9867
22704	-89.9867
22715	-89.9867
22726	-90.0717
22737	-90.0717
22748	-90.2307
22759	-90.2307
22770	-90.1237
22781	-90.1237
22792	-90.6997
22803	-90.6997
22814	-90.6997
22825	-90.8897
22836	-90.8897
22847	-89.9527
22858	-89.9527
22869	-90.2837
22880	-90.2837
22891	-90.3607
22902	-90.3607
22913	-91.5197
22924	-91.5197
22935	-91.5197
22946	-90.5077
22957	-90.5077
22968	-91.4547
22979	-91.4547
22990	-89.8307
23001	-89.8307
23012	-89.2847
23023	-89.2847
23034	-89.2847
23045	-88.7967
23056	-88.7967
23067	-88.2457
23078	-88.2457
23089	-88.2107
23100	-88.2107
23111	-88.5247
23122	-88.5247
23133	-88.8017
23144	-88.8017
23155	-88.8017
23166	-89.3457
23177	-89.3457
23188	-90.1467
23199	-90.1467
23210	-90.1987
23221	-90.1987
23232	-90.6757
23243	-90.6757
23254	-90.6757
23265	-90.5867
23276	-90.5867
23287	-90.5277
23298	-90.5277
23309	-91.2607
23320	-91.2607
23331	-90.1137
23342	-90.1137
23353	-90.1137
23364	-90.1137
23375	-90.1137
23386	-89.2107
23397	-89.2107
23408	-89.7267
23419	-89.7267
23430	-89.2077
23441	-89.2077
23452	-89.6617
23463	-89.6617
23474	-89.6617
23485	-89.1247
23496	-89.1247
23507	-89.9017
23518	-89.9017
23529	-88.9697
23540	-88.9697
23551	-89.7757
23562	-89.7757
23573	-88.8477
23584	-88.8477
23595	-88.8477
23606	-89.1847
23617	-89.1847
23628	-90.0707
23639	-90.0707
23650	-90.4187
23661	-90.4187
23672	-89.3127
23683	-89.3127
23694	-89.3127
23705	-90.7027
23716	-90.7027
23727	-89.8017
23738	-89.8017
23749	-89.7987
23760	-89.7987
23771	-89.7997
23782	-89.7997
23793	-89.9387
23804	-89.9387
23815	-89.9387
23826	-89.4617
23837	-89.4617
23848	-89.7667
23859	-89.7667
23870	-88.5907
23881	-88.5907
23892	-88.6377
23903	-88.6377
23914	-88.6377
23925	-88.6857
23936	-88.6857
23947	-88.6857
23958	-88.6857
23969	-87.7227
23980	-87.7227
23991	-88.2167
24002	-88.2167
24013	-87.6187
24024	-87.6187
24035	-87.6187
24046	-89.0297
24057	-89.0297
24068	-89.1057
24079	-89.1057
24090	-89.6557
24101	-89.6557
24112	-87.9907
24123	-87.9907
24134	-87.9907
24145	-87.8477
24156	-87.8477
24167	-87.6607
24178	-87.6607
24189	-88.1577
24200	-88.1577
24211	-86.9877
24222	-86.9877
24233	-87.2747
24244	-87.2747
24255	-87.2747
24266	-86.7737
24277	-86.7737
24288	-87.6537
24299	-87.6537
24310	-87.4467
24321	-87.4467
24332	-87.6077
24343	-87.6077
24354	-87.6077
24365	-88.1417
24376	-88.1417
24387	-88.2877
24398	-88.2877
24409	-87.7277
24420	-87.7277
24431	-88.1527
24442	-88.1527
24453	-88.9377
24464	-88.9377
24475	-88.9377
24486	-89.2907
24497	-89.2907
24508	-89.2517
24519	-89.2517
24530	-90.0457
24541	-90.0457
24552	-89.1957
24563	-89.1957
24574	-89.1957
24585	-89.4357
24596	-89.4357
24607	-88.1767
24618	-88.1767
24629	-88.7187
24640	-88.7187
24651	-88.2907
24662	-88.2907
24673	-88.2907
24684	-88.3537
24695	-88.3537
24706	-88.4327
24717	-88.4327
24728	-88.9477
24739	-88.9477
24750	-89.6917
24761	-89.6917
24772	-90.2977
24783	-90.2977
24794	-90.2977
24805	-89.2457
24816	-89.2457
24827	-88.7217
24838	-88.7217
24849	-88.7277
24860	-88.7277
24871	-88.9657
24882	-88.9657
24893	-88.9657
24904	-88.9437
24915	-88.9437
24926	-89.5527
24937	-89.5527
24948	-89.2597
24959	-89.2597
24970	-89.4787
24981	-89.4787
24992	-89.0547
25003	-89.0547
25014	-89.0547
25025	-89.5687
25036	-89.5687
25047	-88.8487
25058	-88.8487
25069	-90.0687
25080	-90.0687
25091	-88.3067
25102	-88.3067
25113	-88.3067
25124	-88.2837
25135	-88.2837
25146	-88.5127
25157	-88.5127
25168	-88.9327
25179	-88.9327
25190	-88.8757
25201	-88.8757
25212	-89.7047
25223	-89.7047
25234	-89.7047
25245	-89.0437
25256	-89.0437
25267	-89.4757
25278	-89.4757
25289	-90.5007
25300	-90.5007
25311	-90.8697
25322	-90.8697
25333	-90.8697
25344	-90.2187
25355	-90.2187
25366	-90.5377
25377	-90.5377
25388	-90.0827
25399	-90.0827
25410	-91.2677
25421	-91.2677
25432	-90.6287
25443	-90.6287
25454	-90.6287
25465	-91.2727
25476	-91.2727
25487	-90.1067
25498	-90.1067
25509	-90.9367
25520	-90.9367
25531	-90.3457
25542	-90.3457
25553	-90.3457
25564	-89.3707
25575	-89.3707
25586	-89.2787
25597	-89.2787
25608	-88.4657
25619	-88.4657
25630	-88.0677
25641	-88.0677
25652	-88.7497
25663	-88.7497
25674	-88.7497
25685	-88.0677
25696	-88.0677
25707	-90.0157
25718	-90.0157
25729	-90.1137
25740	-90.1137
25751	-91.7357
25762	-91.7357
25773	-91.7357
25784	-90.1287
25795	-90.1287
25806	-91.6087
25817	-91.6087
25828	-91.2867
25839	-91.2867
25850	-92.4607
25861	-92.4607
25872	-91.4907
25883	-91.4907
25894	-91.4907
25905	-91.4907
25916	-91.4907
25927	-90.0757
25938	-90.0757
25949	-89.6687
25960	-89.6687
25971	-89.4247
25982	-89.4247
25993	-89.4247
26004	-88.9327
26015	-88.9327
26026	-88.5517
26037	-88.5517
26048	-88.5247
26059	-88.5247
26070	-89.0217
26081	-89.0217
26092	-89.8017
26103	-89.8017
26114	-89.8017
26125	-89.5327
26136	-89.5327
26147	-90.6557
26158	-90.6557
26169	-90.5427
26180	-90.5427
26191	-90.9017
26202	-90.9017
26213	-90.9017
26224	-90.6617
26235	-90.6617
26246	-90.6617
26257	-90.6617
26268	-89.5927
26279	-89.5927
26290	-89.4957
26301	-89.4957
26312	-89.2637
26323	-89.2637
26334	-89.2637
26345	-89.9977
26356	-89.9977
26367	-89.9097
26378	-89.9097
26389	-90.0607
26400	-90.0607
26411	-89.2017
26422	-89.2017
26433	-89.2017
26444	-88.9027
26455	-88.9027
26466	-88.2747
26477	-88.2747
26488	-87.9117
26499	-87.9117
26510	-87.5977
26521	-87.5977
26532	-88.1277
26543	-88.1277
26554	-88.1277
26565	-87.6187
26576	-87.6187
26587	-88.6557
26598	-88.6557
26609	-87.9257
26620	-87.9257
26631	-89.4407
26642	-89.4407
26653	-89.4407
26664	-88.8447
26675	-88.8447
26686	-90.0577
26697	-90.0577
26708	-88.8167
26719	-88.8167
26730	-90.5747
26741	-90.5747
26752	-89.9567
26763	-89.9567
26774	-89.9567
26785	-90.1007
26796	-90.1007
26807	-89.1217
26818	-89.1217
26829	-90.3387
26840	-90.3387
26851	-89.7977
26862	-89.7977
26873	-89.7977
26884	-90.3847
26895	-90.3847
26906	-88.9487
26917	-88.9487
26928	-89.3137
26939	-89.3137
26950	-89.2327
26961	-89.2327
26972	-89.4347
26983	-89.4347
26994	-89.4347
27005	-89.1267
27016	-89.1267
27027	-89.8057
27038	-89.8057
27049	-88.7317
27060	-88.7317
27071	-89.7537
27082	-89.7537
27093	-89.7537
27104	-88.5227
27115	-88.5227
27126	-89.4557
27137	-89.4557
27148	-88.5987
27159	-88.5987
27170	-88.9957
27181	-88.9957
27192	-89.7967
27203	-89.7967
27214	-89.7967
27225	-91.0737
27236	-91.0737
27247	-90.5587
27258	-90.5587
27269	-90.6747
27280	-90.6747
27291	-90.3877
27302	-90.3877
27313	-90.3877
27324	-91.0457
27335	-91.0457
27346	-90.2577
27357	-90.2577
27368	-90.9657
27379	-90.9657
27390	-90.1417
27401	-90.1417
27412	-90.3437
27423	-90.3437
27434	-90.3437
27445	-91.1547
27456	-91.1547
27467	-91.2727
27478	-91.2727
27489	-89.5207
27500	-89.5207
27511	-90.1007
27522	-90.1007
27533	-90.1007
27544	-91.3067
27555	-91.3067
27566	-92.0877
27577	-92.0877
27588	-90.9717
27599	-90.9717
27610	-90.2047
27621	-90.2047
27632	-89.3417
27643	-89.3417
27654	-89.3417
27665	-89.5857
27676	-89.5857
27687	-89.1267
27698	-89.1267
27709	-90.5587
27720	-90.5587
27731	-90.3467
27742	-90.3467
27753	-90.3467
27764	-90.4837
27775	-90.4837
27786	-89.7957
27797	-89.7957
27808	-89.2707
27819	-89.2707
27830	-89.2097
27841	-89.2097
27852	-89.4527
27863	-89.4527
27874	-89.4527
27885	-89.3147
27896	-89.3147
27907	-89.6587
27918	-89.6587
27929	-88.6887
27940	-88.6887
27951	-89.1107
27962	-89.1107
27973	-89.1107
27984	-88.5947
27995	-88.5947
28006	-88.6647
28017	-88.6647
28028	-88.3977
28039	-88.3977
28050	-89.7847
28061	-89.7847
28072	-89.0647
28083	-89.0647
28094	-89.0647
28105	-89.5997
28116	-89.5997
28127	-89.2587
28138	-89.2587
28149	-90.0007
28160	-90.0007
28171	-89.2457
28182	-89.2457
28193	-89.2457
28204	-89.7127
28215	-89.7127
28226	-89.5757
28237	-89.5757
28248	-89.8087
28259	-89.8087
28270	-89.9997
28281	-89.9997
28292	-90.3217
28303	-90.3217
28314	-90.3217
28325	-89.4317
28336	-89.4317
28347	-89.1057
28358	-89.1057
28369	-88.9787
28380	-88.9787
28391	-89.9997
28402	-89.9997
28413	-89.9997
28424	-88.6357
28435	-88.6357
28446	-90.0447
28457	-90.0447
28468	-89.9907
28479	-89.9907
28490	-90.2067
28501	-90.2067
28512	-89.9707
28523	-89.9707
28534	-89.9707
28545	-90.4937
28556	-90.4937
28567	-91.2947
28578	-91.2947
28589	-91.3067
28600	-91.3067
28611	-90.8407
28622	-90.8407
28633	-90.8407
28644	-92.0647
28655	-92.0647
28666	-90.6987
28677	-90.6987
28688	-91.2187
28699	-91.2187
28710	-90.2447
28721	-90.2447
28732	-90.5757
28743	-90.5757
28754	-90.5757
28765	-91.5437
28776	-91.5437
28787	-91.6737
28798	-91.6737
28809	-91.1087
28820	-91.1087
28831	-90.7817
28842	-90.7817
28853	-90.7817
28864	-90.6687
28875	-90.6687
28886	-91.1647
28897	-91.1647
28908	-90.0387
28919	-90.0387
28930	-89.5747
28941	-89.5747
28952	-89.2727
28963	-89.2727
28974	-89.2727
28985	-88.5007
28996	-88.5007
29007	-88.4977
29018	-88.4977
29029	-89.1057
29040	-89.1057
29051	-88.4057
29062	-88.4057
29073	-88.4057
29084	-88.9567
29095	-88.9567
29106	-89.6497
29117	-89.6497
29128	-89.9997
29139	-89.9997
29150	-89.5397
29161	-89.5397
29172	-90.1017
29183	-90.1017
29194	-90.1017
29205	-88.4287
29216	-88.4287
29227	-88.4397
29238	-88.4397
29249	-87.9417
29260	-87.9417
29271	-89.1287
29282	-89.1287
29293	-89.1287
29304	-89.2497
29315	-89.2497
29326	-89.2487
29337	-89.2487
29348	-88.6697
29359	-88.6697
29370	-90.2557
29381	-90.2557
29392	-89.5517
29403	-89.5517
29414	-89.5517
29425	-91.1017
29436	-91.1017
29447	-90.7107
29458	-90.7107
29469	-91.8247
29480	-91.8247
29491	-90.5377
29502	-90.5377
29513	-90.5377
29524	-89.4287
29535	-89.4287
29546	-88.4707
29557	-88.4707
29568	-88.6987
29579	-88.6987
29590	-88.2637
29601	-88.2637
29612	-88.3127
29623	-88.3127
29634	-88.3127
29645	-89.0027
29656	-89.0027
29667	-89.9697
29678	-89.9697
29689	-89.1197
29700	-89.1197
29711	-90.6597
29722	-90.6597
29733	-90.6597
29744	-90.2727
29755	-90.2727
29766	-90.8387
29777	-90.8387
29788	-91.0247
29799	-91.0247
29810	-91.5197
29821	-91.5197
29832	-89.0887
29843	-89.0887
29854	-89.0887
29865	-89.0077
29876	-89.0077
29887	-89.3427
29898	-89.3427
29909	-89.0157
29920	-89.0157
29931	-89.0267
29942	-89.0267
29953	-89.0267
30054	-90.5247
30155	-89.6677
30256	-90.7697
30357	-90.5917
30458	-90.6427
30559	-91.9437
30660	-90.6127
30761	-89.0917
30862	-88.9557
30963	-88.1447
31064	-89.3177
31165	-88.9597
31266	-88.6147
31367	-88.6307
31468	-88.3747
31569	-88.8447
31670	-89.3287
31771	-90.1917
31872	-90.4187
31973	-92.3407
32074	-91.3547
32175	-91.1947
32276	-89.7627
32377	-90.4707
32478	-89.6947
32579	-87.3567
32680	-90.1077
32781	-88.9847
32882	-89.3007
32983	-88.3467
33084	-89.3597
33185	-88.4557
33286	-89.5087
33387	-90.0837
33488	-89.6017
33589	-90.5867
33690	-89.0567
33791	-89.8897
33892	-89.0967
33993	-89.6407
34094	-90.8347
34195	-92.6017
34296	-88.5437
34397	-90.0837
34498	-89.6047
34599	-89.5717
34700	-90.8027
34801	-91.2047
34902	-90.5857
35003	-89.4357
35104	-89.7197
35205	-90.2497
35306	-88.3337
35407	-90.2817
35508	-89.2827
35609	-90.3077
35710	-89.4017
35811	-89.2747
35912	-88.5257
36013	-89.8327
36114	-89.5757
36215	-91.7727
36316	-89.6067
36417	-89.6257
36518	-88.5427
36619	-88.9777
36720	-89.8717
36821	-89.0957
36922	-89.9277
37023	-90.3557
37124	-90.0997
37225	-88.6407
37326	-89.1717
37427	-90.0207
37528	-87.9187
37629	-91.2697
37730	-89.3947
37831	-89.3577
37932	-89.0437
38033	-89.6307
38134	-90.0097
38235	-89.7007
38336	-90.9867
38437	-91.0127
38538	-89.3737
38639	-89.2747
38740	-89.1237
38841	-89.5827
38942	-90.2957
39043	-89.1217
39144	-89.9517
39245	-89.8637
39346	-89.3067
39447	-89.5937
39548	-89.7627
39649	-89.5907
39750	-89.2917
39851	-89.6137
39952	-89.8367
40053	-89.8077
40154	-89.7107
40255	-87.9527
40356	-87.4077
40457	-89.4097
40558	-89.1557
40659	-90.2067
40760	-89.7157
40861	-90.9597
40962	-88.3157
41063	-88.5817
41164	-90.8587
41265	-92.3597
41366	-90.8997
41467	-90.2107
41568	-88.9317
41669	-89.6777
41770	-88.2877
41871	-88.7247
41972	-89.6077
42073	-89.8027
42174	-90.5547
42275	-90.0177
42376	-90.2837
42477	-91.0367
42578	-91.5137
42679	-90.3557
42780	-91.7317
42881	-89.6297
42982	-89.9497
43083	-88.9917
43184	-90.8757
43285	-90.6207
43386	-90.3107
43487	-89.5187
43588	-90.1097
43689	-89.0267
43790	-89.6517
43891	-89.3497
43992	-90.3937
44093	-90.6307
44194	-89.8637
44295	-89.9727
44396	-91.6337
44497	-90.3167
44598	-90.0927
44699	-90.0497
44800	-90.3527
44901	-88.7837
45002	-88.9867
45103	-89.8377
45204	-89.0587
45305	-89.3887
45406	-89.5267
45507	-90.0247
45608	-92.0407
45709	-88.7537
45810	-90.0617
45911	-89.1567
46012	-89.4547
46113	-89.3497
46214	-88.8737
46315	-89.6457
46416	-89.3407
46517	-88.9837
46618	-90.1007
46719	-89.7977
46820	-89.3197
46921	-90.6267
47022	-89.9677
47123	-88.4227
47224	-91.4477
47325	-91.1087
47426	-88.7587
47527	-89.4907
47628	-88.1597
47729	-88.5417
47830	-90.7897
47931	-90.3107
48032	-88.9377
48133	-91.3407
48234	-90.2067
48335	-89.3617
48436	-91.0157
48537	-91.1307
48638	-90.6687
48739	-90.1837
48840	-90.3227
48941	-89.1137
49042	-88.0127
49143	-90.6737
49244	-89.8117
49345	-88.7197
49446	-88.8277
49547	-92.0157
49648	-88.8347
49749	-88.0387
49850	-90.3177
50851	-90.6777
51852	-88.7927
52853	-90.8587
53854	-91.3087
54855	-90.9137
55856	-89.7987
56857	-88.5867
57858	-89.7957
58859	-90.2197
59860	-89.7077
60861	-90.6317
61862	-88.3637
62863	-90.8157
63864	-93.2037
64865	-92.1187
65866	-91.4057
66867	-91.3097
67868	-90.9807
68869	-89.8347
69870	-89.4867
70871	-88.9567
71872	-91.4937
72873	-88.9367
73874	-93.1067
74875	-89.4997
75876	-90.7207
76877	-90.0887
77878	-89.9607
78879	-91.1617
79880	-91.8037
80881	-92.5287
81882	-91.9487
82883	-92.6787
83884	-91.2357
84885	-91.8077
85886	-92.4987
86887	-92.5937
87888	-92.9707
88889	-90.3627
89890	-91.7367
90891	-93.4617
91892	-93.2267
92893	-93.2437
93894	-92.0697
94895	-93.2297
95896	-92.5447
96897	-93.1727
97898	-93.1187
98899	-92.4557
99900	-94.8027
100000	-92.8482
100100	-92.8482
100200	-92.8482
100300	-93.0002
100400	-93.0002
100500	-92.7562
100600	-92.7562
100700	-92.7562
100800	-92.6892
100900	-92.6892
101000	-92.6452
101100	-92.6452
101200	-92.6452
101300	-92.5842
101400	-92.5842
101500	-92.5712
101600	-92.5712
101700	-92.5752
101800	-92.5752
101900	-92.5752
102000	-92.4892
102100	-92.4892
102200	-92.3512
102300	-92.3512
102400	-92.3512
102500	-92.3482
102600	-92.3482
102700	-92.4252
102800	-92.4252
102900	-92.4252
103000	-92.6102
103100	-92.6102
103200	-92.4322
103300	-92.4322
103400	-92.4322
103500	-92.4232
103600	-92.4232
103700	-92.5302
103800	-92.5302
103900	-92.5232
104000	-92.5232
