X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-02,5.000000e-05
57,7.56e-01,1.75e+00,
58,7.56e-01,1.75e+00,
59,7.20e-01,1.70e+00,
60,7.20e-01,1.70e+00,
61,6.84e-01,1.68e+00,
62,6.84e-01,1.68e+00,
63,6.60e-01,1.64e+00,
64,6.60e-01,1.64e+00,
65,6.24e-01,1.61e+00,
66,6.24e-01,1.60e+00,
67,5.76e-01,1.57e+00,
68,5.76e-01,1.57e+00,
69,5.52e-01,1.54e+00,
70,5.40e-01,1.54e+00,
71,5.16e-01,1.50e+00,
72,5.16e-01,1.50e+00,
73,4.68e-01,1.46e+00,
74,4.68e-01,1.46e+00,
75,4.44e-01,1.44e+00,
76,4.44e-01,1.44e+00,
77,4.08e-01,1.39e+00,
78,4.08e-01,1.39e+00,
79,3.84e-01,1.37e+00,
80,3.60e-01,1.36e+00,
81,3.36e-01,1.33e+00,
82,3.36e-01,1.33e+00,
83,3.12e-01,1.28e+00,
84,3.00e-01,1.28e+00,
85,2.76e-01,1.26e+00,
86,2.76e-01,1.25e+00,
87,2.28e-01,1.22e+00,
88,2.28e-01,1.22e+00,
89,1.92e-01,1.20e+00,
90,1.92e-01,1.18e+00,
91,1.68e-01,1.15e+00,
92,1.68e-01,1.15e+00,
93,1.44e-01,1.13e+00,
94,1.32e-01,1.12e+00,
95,9.60e-02,1.09e+00,
96,9.60e-02,1.09e+00,
97,7.20e-02,1.04e+00,
98,6.00e-02,1.04e+00,
99,7.20e-02,1.02e+00,
100,6.00e-02,1.01e+00,
101,7.20e-02,9.84e-01,
102,7.20e-02,9.84e-01,
103,7.20e-02,9.36e-01,
104,7.20e-02,9.36e-01,
105,6.00e-02,9.12e-01,
106,7.20e-02,9.12e-01,
107,6.00e-02,8.88e-01,
108,6.00e-02,8.76e-01,
109,7.20e-02,8.40e-01,
110,7.20e-02,8.28e-01,
111,9.60e-02,8.04e-01,
112,9.60e-02,8.04e-01,
113,1.44e-01,7.80e-01,
114,1.44e-01,7.68e-01,
115,1.68e-01,7.32e-01,
116,1.68e-01,7.32e-01,
117,2.04e-01,6.96e-01,
118,2.04e-01,6.96e-01,
119,2.28e-01,6.72e-01,
120,2.52e-01,6.60e-01,
121,2.76e-01,6.24e-01,
122,2.76e-01,6.24e-01,
123,3.00e-01,5.88e-01,
124,3.00e-01,5.88e-01,
125,3.36e-01,5.64e-01,
126,3.36e-01,5.64e-01,
127,3.84e-01,5.28e-01,
128,3.84e-01,5.28e-01,
129,4.08e-01,4.92e-01,
130,4.08e-01,4.92e-01,
131,4.44e-01,4.56e-01,
132,4.44e-01,4.56e-01,
133,4.68e-01,4.20e-01,
134,4.68e-01,4.20e-01,
135,5.16e-01,3.84e-01,
136,5.16e-01,3.84e-01,
137,5.40e-01,3.60e-01,
138,5.52e-01,3.48e-01,
139,5.76e-01,3.24e-01,
140,5.76e-01,3.12e-01,
141,6.00e-01,2.76e-01,
142,6.24e-01,2.76e-01,
143,6.48e-01,2.52e-01,
144,6.48e-01,2.40e-01,
145,6.84e-01,2.16e-01,
146,6.84e-01,2.16e-01,
147,7.08e-01,1.68e-01,
148,7.20e-01,1.68e-01,
149,7.56e-01,1.44e-01,
150,7.56e-01,1.44e-01,
151,7.92e-01,1.08e-01,
152,7.92e-01,1.08e-01,
153,8.16e-01,7.20e-02,
154,8.16e-01,7.20e-02,
155,8.64e-01,7.20e-02,
156,8.64e-01,7.20e-02,
157,9.00e-01,7.20e-02,
158,9.00e-01,7.20e-02,
159,9.24e-01,7.20e-02,
160,9.24e-01,7.20e-02,
161,9.60e-01,7.20e-02,
162,9.60e-01,7.20e-02,
163,9.96e-01,7.20e-02,
164,9.96e-01,7.20e-02,
165,1.03e+00,7.20e-02,
166,1.03e+00,7.20e-02,
167,1.07e+00,9.60e-02,
168,1.07e+00,9.60e-02,
169,1.10e+00,1.32e-01,
170,1.10e+00,1.32e-01,
171,1.14e+00,1.56e-01,
172,1.14e+00,1.68e-01,
173,1.16e+00,2.04e-01,
174,1.16e+00,2.04e-01,
175,1.20e+00,2.28e-01,
176,1.20e+00,2.28e-01,
177,1.25e+00,2.64e-01,
178,1.25e+00,2.64e-01,
179,1.27e+00,2.88e-01,
180,1.28e+00,3.12e-01,
181,1.31e+00,3.36e-01,
182,1.31e+00,3.36e-01,
183,1.33e+00,3.72e-01,
184,1.36e+00,3.72e-01,
185,1.38e+00,3.96e-01,
186,1.38e+00,3.96e-01,
187,1.42e+00,4.44e-01,
188,1.42e+00,4.44e-01,
189,1.44e+00,4.68e-01,
190,1.44e+00,4.80e-01,
191,1.49e+00,5.04e-01,
192,1.49e+00,5.04e-01,
193,1.52e+00,5.40e-01,
194,1.52e+00,5.52e-01,
195,1.55e+00,5.76e-01,
196,1.55e+00,5.88e-01,
197,1.60e+00,6.12e-01,
198,1.60e+00,6.12e-01,
199,1.63e+00,6.60e-01,
200,1.63e+00,6.60e-01,
201,1.66e+00,6.84e-01,
202,1.66e+00,6.96e-01,
203,1.68e+00,7.20e-01,
204,1.69e+00,7.20e-01,
205,1.73e+00,7.56e-01,
206,1.73e+00,7.68e-01,
207,1.76e+00,7.92e-01,
208,1.76e+00,7.92e-01,
209,1.79e+00,8.28e-01,
210,1.79e+00,8.28e-01,
211,1.84e+00,8.64e-01,
212,1.84e+00,8.76e-01,
213,1.87e+00,9.00e-01,
214,1.87e+00,9.00e-01,
215,1.88e+00,9.24e-01,
216,1.88e+00,9.24e-01,
217,1.87e+00,9.72e-01,
218,1.87e+00,9.72e-01,
219,1.84e+00,1.01e+00,
220,1.84e+00,1.01e+00,
221,1.79e+00,1.03e+00,
222,1.79e+00,1.03e+00,
223,1.76e+00,1.08e+00,
224,1.76e+00,1.08e+00,
225,1.73e+00,1.10e+00,
226,1.73e+00,1.12e+00,
227,1.68e+00,1.14e+00,
228,1.68e+00,1.14e+00,
229,1.66e+00,1.16e+00,
230,1.66e+00,1.18e+00,
231,1.63e+00,1.21e+00,
232,1.62e+00,1.21e+00,
233,1.60e+00,1.25e+00,
234,1.60e+00,1.25e+00,
235,1.55e+00,1.27e+00,
236,1.55e+00,1.28e+00,
237,1.52e+00,1.32e+00,
238,1.51e+00,1.32e+00,
239,1.50e+00,1.34e+00,
240,1.49e+00,1.36e+00,
241,1.45e+00,1.38e+00,
242,1.45e+00,1.38e+00,
243,1.42e+00,1.43e+00,
244,1.42e+00,1.43e+00,
245,1.38e+00,1.45e+00,
246,1.38e+00,1.45e+00,
247,1.36e+00,1.49e+00,
248,1.36e+00,1.49e+00,
249,1.32e+00,1.52e+00,
250,1.31e+00,1.52e+00,
251,1.28e+00,1.56e+00,
252,1.27e+00,1.56e+00,
253,1.25e+00,1.58e+00,
254,1.25e+00,1.58e+00,
255,1.20e+00,1.63e+00,
256,1.20e+00,1.63e+00,
257,1.18e+00,1.66e+00,
258,1.18e+00,1.67e+00,
259,1.14e+00,1.69e+00,
260,1.14e+00,1.69e+00,
261,1.12e+00,1.73e+00,
262,1.12e+00,1.73e+00,
263,1.07e+00,1.76e+00,
264,1.07e+00,1.76e+00,
265,1.04e+00,1.80e+00,
266,1.03e+00,1.80e+00,
267,1.01e+00,1.82e+00,
268,1.01e+00,1.84e+00,
269,9.60e-01,1.88e+00,
270,9.60e-01,1.88e+00,
271,9.36e-01,1.90e+00,
272,9.36e-01,1.88e+00,
273,9.00e-01,1.90e+00,
274,9.00e-01,1.90e+00,
275,8.64e-01,1.86e+00,
276,8.64e-01,1.86e+00,
277,8.28e-01,1.81e+00,
278,8.28e-01,1.81e+00,
279,8.04e-01,1.79e+00,
280,7.92e-01,1.79e+00,
281,7.68e-01,1.75e+00,
282,7.68e-01,1.75e+00,
283,7.20e-01,1.72e+00,
284,7.20e-01,1.70e+00,
285,6.84e-01,1.68e+00,
286,6.84e-01,1.68e+00,
287,6.60e-01,1.64e+00,
288,6.48e-01,1.64e+00,
289,6.36e-01,1.61e+00,
290,6.24e-01,1.61e+00,
291,5.88e-01,1.57e+00,
292,5.76e-01,1.57e+00,
293,5.52e-01,1.55e+00,
294,5.52e-01,1.55e+00,
295,5.16e-01,1.50e+00,
296,5.16e-01,1.50e+00,
297,4.80e-01,1.48e+00,
298,4.68e-01,1.46e+00,
299,4.44e-01,1.44e+00,
300,4.44e-01,1.44e+00,
301,4.20e-01,1.42e+00,
302,4.08e-01,1.39e+00,
303,3.84e-01,1.37e+00,
304,3.84e-01,1.37e+00,
305,3.36e-01,1.33e+00,
306,3.36e-01,1.33e+00,
307,3.12e-01,1.28e+00,
308,3.12e-01,1.28e+00,
309,2.76e-01,1.26e+00,
310,2.76e-01,1.26e+00,
311,2.28e-01,1.24e+00,
312,2.28e-01,1.22e+00,
313,2.04e-01,1.20e+00,
314,2.04e-01,1.20e+00,
315,1.68e-01,1.15e+00,
316,1.68e-01,1.15e+00,
317,1.44e-01,1.13e+00,
318,1.32e-01,1.12e+00,
319,9.60e-02,1.09e+00,
320,9.60e-02,1.09e+00,
321,7.20e-02,1.04e+00,
322,7.20e-02,1.04e+00,
323,6.00e-02,1.02e+00,
324,7.20e-02,1.02e+00,
325,6.00e-02,9.84e-01,
326,7.20e-02,9.84e-01,
327,7.20e-02,9.48e-01,
328,7.20e-02,9.36e-01,
329,6.00e-02,9.12e-01,
330,6.00e-02,9.12e-01,
331,6.00e-02,8.76e-01,
332,6.00e-02,8.76e-01,
333,7.20e-02,8.40e-01,
334,7.20e-02,8.28e-01,
335,9.60e-02,8.04e-01,
336,9.60e-02,8.04e-01,
337,1.32e-01,7.68e-01,
338,1.44e-01,7.68e-01,
339,1.56e-01,7.32e-01,
340,1.68e-01,7.32e-01,
341,1.92e-01,6.96e-01,
342,2.04e-01,6.96e-01,
343,2.28e-01,6.72e-01,
344,2.52e-01,6.72e-01,
345,2.76e-01,6.24e-01,
346,2.76e-01,6.24e-01,
347,3.00e-01,5.88e-01,
348,3.00e-01,5.88e-01,
349,3.24e-01,5.64e-01,
350,3.36e-01,5.64e-01,
351,3.60e-01,5.40e-01,
352,3.84e-01,5.28e-01,
353,4.08e-01,4.92e-01,
354,4.08e-01,4.80e-01,
355,4.32e-01,4.56e-01,
356,4.44e-01,4.56e-01,
357,4.68e-01,4.32e-01,
358,4.68e-01,4.32e-01,
359,5.04e-01,3.84e-01,
360,5.16e-01,3.84e-01,
361,5.40e-01,3.60e-01,
362,5.40e-01,3.48e-01,
363,5.76e-01,3.24e-01,
364,5.76e-01,3.24e-01,
365,6.00e-01,2.76e-01,
366,6.24e-01,2.76e-01,
367,6.48e-01,2.52e-01,
368,6.48e-01,2.52e-01,
369,6.84e-01,2.16e-01,
370,6.84e-01,2.16e-01,
371,7.08e-01,1.80e-01,
372,7.20e-01,1.68e-01,
373,7.56e-01,1.44e-01,
374,7.56e-01,1.44e-01,
375,7.92e-01,1.20e-01,
376,7.92e-01,1.08e-01,
377,8.16e-01,9.60e-02,
378,8.16e-01,9.60e-02,
379,8.64e-01,7.20e-02,
380,8.64e-01,7.20e-02,
381,9.00e-01,7.20e-02,
382,9.00e-01,7.20e-02,
383,9.24e-01,7.20e-02,
384,9.24e-01,7.20e-02,
385,9.60e-01,7.20e-02,
386,9.60e-01,7.20e-02,
387,9.96e-01,7.20e-02,
388,9.96e-01,9.60e-02,
389,1.03e+00,7.20e-02,
390,1.03e+00,7.20e-02,
391,1.06e+00,9.60e-02,
392,1.07e+00,9.60e-02,
393,1.10e+00,1.20e-01,
394,1.12e+00,1.32e-01,
395,1.14e+00,1.56e-01,
396,1.14e+00,1.56e-01,
397,1.16e+00,2.04e-01,
398,1.16e+00,2.04e-01,
399,1.20e+00,2.28e-01,
400,1.20e+00,2.28e-01,
401,1.25e+00,2.64e-01,
402,1.25e+00,2.64e-01,
403,1.27e+00,3.12e-01,
404,1.27e+00,3.12e-01,
405,1.31e+00,3.36e-01,
406,1.31e+00,3.36e-01,
407,1.33e+00,3.72e-01,
408,1.33e+00,3.72e-01,
409,1.38e+00,3.96e-01,
410,1.38e+00,3.96e-01,
411,1.42e+00,4.44e-01,
412,1.42e+00,4.44e-01,
413,1.44e+00,4.68e-01,
414,1.45e+00,4.80e-01,
415,1.49e+00,5.04e-01,
416,1.49e+00,5.04e-01,
417,1.51e+00,5.52e-01,
418,1.52e+00,5.52e-01,
419,1.55e+00,5.76e-01,
420,1.55e+00,5.76e-01,
421,1.60e+00,6.12e-01,
422,1.60e+00,6.12e-01,
423,1.62e+00,6.48e-01,
424,1.62e+00,6.60e-01,
425,1.66e+00,6.84e-01,
426,1.66e+00,6.84e-01,
427,1.68e+00,7.08e-01,
428,1.68e+00,7.20e-01,
429,1.73e+00,7.56e-01,
430,1.73e+00,7.56e-01,
431,1.76e+00,7.92e-01,
432,1.76e+00,7.92e-01,
433,1.79e+00,8.16e-01,
434,1.79e+00,8.16e-01,
435,1.81e+00,8.64e-01,
436,1.84e+00,8.64e-01,
437,1.87e+00,8.88e-01,
438,1.87e+00,9.00e-01,
439,1.88e+00,9.24e-01,
440,1.88e+00,9.36e-01,
441,1.87e+00,9.72e-01,
442,1.87e+00,9.72e-01,
443,1.84e+00,1.01e+00,
444,1.84e+00,1.01e+00,
445,1.79e+00,1.03e+00,
446,1.79e+00,1.03e+00,
447,1.76e+00,1.08e+00,
448,1.76e+00,1.08e+00,
449,1.73e+00,1.10e+00,
450,1.73e+00,1.10e+00,
451,1.69e+00,1.14e+00,
452,1.69e+00,1.14e+00,
453,1.66e+00,1.16e+00,
454,1.66e+00,1.18e+00,
455,1.63e+00,1.21e+00,
456,1.62e+00,1.21e+00,
457,1.60e+00,1.25e+00,
458,1.60e+00,1.25e+00,
459,1.55e+00,1.27e+00,
460,1.55e+00,1.28e+00,
461,1.52e+00,1.32e+00,
462,1.52e+00,1.32e+00,
463,1.50e+00,1.34e+00,
464,1.49e+00,1.36e+00,
465,1.45e+00,1.38e+00,
466,1.45e+00,1.38e+00,
467,1.42e+00,1.43e+00,
468,1.42e+00,1.43e+00,
469,1.39e+00,1.45e+00,
470,1.39e+00,1.45e+00,
471,1.36e+00,1.49e+00,
472,1.36e+00,1.49e+00,
473,1.32e+00,1.52e+00,
474,1.31e+00,1.54e+00,
475,1.28e+00,1.56e+00,
476,1.28e+00,1.56e+00,
477,1.26e+00,1.58e+00,
478,1.25e+00,1.60e+00,
479,1.21e+00,1.63e+00,
480,1.20e+00,1.63e+00,
481,1.18e+00,1.66e+00,
482,1.18e+00,1.67e+00,
483,1.15e+00,1.69e+00,
484,1.14e+00,1.69e+00,
485,1.12e+00,1.73e+00,
486,1.12e+00,1.73e+00,
487,1.07e+00,1.76e+00,
488,1.07e+00,1.76e+00,
489,1.04e+00,1.79e+00,
490,1.03e+00,1.80e+00,
491,1.01e+00,1.82e+00,
492,1.01e+00,1.84e+00,
493,9.84e-01,1.88e+00,
494,9.60e-01,1.88e+00,
495,9.36e-01,1.90e+00,
496,9.36e-01,1.88e+00,
497,9.00e-01,1.90e+00,
498,9.00e-01,1.90e+00,
499,8.64e-01,1.86e+00,
500,8.64e-01,1.86e+00,
501,8.28e-01,1.81e+00,
502,8.28e-01,1.81e+00,
503,7.92e-01,1.79e+00,
504,7.92e-01,1.79e+00,
505,7.68e-01,1.75e+00,
506,7.68e-01,1.75e+00,
507,7.20e-01,1.72e+00,
508,7.20e-01,1.70e+00,
509,6.84e-01,1.68e+00,
510,6.84e-01,1.68e+00,
511,6.60e-01,1.64e+00,
512,6.60e-01,1.64e+00,
513,6.36e-01,1.61e+00,
514,6.24e-01,1.61e+00,
515,5.88e-01,1.58e+00,
516,5.88e-01,1.57e+00,
517,5.52e-01,1.55e+00,
518,5.52e-01,1.54e+00,
519,5.16e-01,1.50e+00,
520,5.16e-01,1.50e+00,
521,4.80e-01,1.48e+00,
522,4.80e-01,1.46e+00,
523,4.44e-01,1.44e+00,
524,4.44e-01,1.44e+00,
525,4.20e-01,1.42e+00,
526,4.08e-01,1.42e+00,
527,3.84e-01,1.37e+00,
528,3.84e-01,1.37e+00,
529,3.36e-01,1.33e+00,
530,3.36e-01,1.33e+00,
531,3.12e-01,1.28e+00,
532,3.00e-01,1.28e+00,
533,2.76e-01,1.26e+00,
534,2.76e-01,1.26e+00,
535,2.28e-01,1.22e+00,
536,2.28e-01,1.22e+00,
537,2.04e-01,1.20e+00,
538,1.92e-01,1.20e+00,
539,1.68e-01,1.15e+00,
540,1.68e-01,1.15e+00,
541,1.44e-01,1.13e+00,
542,1.32e-01,1.12e+00,
543,9.60e-02,1.09e+00,
544,9.60e-02,1.09e+00,
545,7.20e-02,1.06e+00,
546,7.20e-02,1.04e+00,
547,6.00e-02,1.02e+00,
548,6.00e-02,1.02e+00,
549,7.20e-02,9.84e-01,
550,7.20e-02,9.84e-01,
551,6.00e-02,9.48e-01,
552,6.00e-02,9.36e-01,
553,7.20e-02,9.12e-01,
554,6.00e-02,9.12e-01,
555,6.00e-02,8.88e-01,
556,6.00e-02,8.88e-01,
557,6.00e-02,8.40e-01,
558,7.20e-02,8.28e-01,
559,9.60e-02,8.04e-01,
560,9.60e-02,8.04e-01,
561,1.32e-01,7.80e-01,
562,1.32e-01,7.68e-01,
563,1.68e-01,7.32e-01,
564,1.68e-01,7.32e-01,
565,1.92e-01,7.08e-01,
566,2.04e-01,6.96e-01,
567,2.28e-01,6.72e-01,
568,2.28e-01,6.72e-01,
569,2.64e-01,6.24e-01,
570,2.76e-01,6.24e-01,
571,3.00e-01,6.00e-01,
572,3.00e-01,6.00e-01,
573,3.36e-01,5.64e-01,
574,3.36e-01,5.64e-01,
575,3.60e-01,5.28e-01,
576,3.60e-01,5.28e-01,
577,4.08e-01,4.92e-01,
578,4.08e-01,4.92e-01,
579,4.44e-01,4.56e-01,
580,4.44e-01,4.56e-01,
581,4.68e-01,4.32e-01,
582,4.68e-01,4.32e-01,
583,5.04e-01,3.84e-01,
584,5.16e-01,3.84e-01,
585,5.40e-01,3.60e-01,
586,5.40e-01,3.48e-01,
587,5.76e-01,3.24e-01,
588,5.76e-01,3.24e-01,
589,6.00e-01,2.76e-01,
590,6.24e-01,2.76e-01,
591,6.48e-01,2.52e-01,
592,6.48e-01,2.52e-01,
593,6.72e-01,2.16e-01,
594,6.72e-01,2.16e-01,
595,7.08e-01,1.80e-01,
596,7.08e-01,1.80e-01,
597,7.56e-01,1.44e-01,
598,7.56e-01,1.44e-01,
599,7.80e-01,1.20e-01,
600,7.80e-01,1.20e-01,
601,8.16e-01,7.20e-02,
602,8.16e-01,7.20e-02,
603,8.40e-01,7.20e-02,
604,8.64e-01,7.20e-02,
605,8.88e-01,7.20e-02,
606,8.88e-01,7.20e-02,
607,9.24e-01,7.20e-02,
608,9.24e-01,7.20e-02,
609,9.48e-01,7.20e-02,
610,9.60e-01,7.20e-02,
611,9.96e-01,9.60e-02,
612,9.96e-01,7.20e-02,
613,1.03e+00,7.20e-02,
614,1.03e+00,7.20e-02,
615,1.06e+00,9.60e-02,
616,1.07e+00,9.60e-02,
617,1.10e+00,1.20e-01,
618,1.10e+00,1.20e-01,
619,1.13e+00,1.56e-01,
620,1.14e+00,1.56e-01,
621,1.16e+00,2.04e-01,
622,1.16e+00,2.04e-01,
623,1.20e+00,2.28e-01,
624,1.20e+00,2.28e-01,
625,1.24e+00,2.64e-01,
626,1.25e+00,2.64e-01,
627,1.27e+00,2.88e-01,
628,1.27e+00,3.12e-01,
629,1.30e+00,3.36e-01,
630,1.31e+00,3.36e-01,
631,1.33e+00,3.60e-01,
632,1.33e+00,3.72e-01,
633,1.38e+00,3.96e-01,
634,1.38e+00,3.96e-01,
635,1.42e+00,4.44e-01,
636,1.42e+00,4.44e-01,
637,1.44e+00,4.80e-01,
638,1.44e+00,4.80e-01,
639,1.49e+00,5.04e-01,
640,1.49e+00,5.04e-01,
641,1.51e+00,5.52e-01,
642,1.52e+00,5.52e-01,
643,1.55e+00,5.76e-01,
644,1.55e+00,5.76e-01,
645,1.57e+00,6.12e-01,
646,1.60e+00,6.12e-01,
647,1.62e+00,6.48e-01,
648,1.63e+00,6.48e-01,
649,1.64e+00,6.84e-01,
650,1.66e+00,6.84e-01,
651,1.68e+00,7.20e-01,
652,1.69e+00,7.20e-01,
653,1.73e+00,7.56e-01,
654,1.73e+00,7.56e-01,
655,1.76e+00,7.92e-01,
656,1.76e+00,7.92e-01,
657,1.79e+00,8.28e-01,
658,1.79e+00,8.28e-01,
659,1.84e+00,8.64e-01,
660,1.84e+00,8.64e-01,
661,1.87e+00,8.88e-01,
662,1.88e+00,9.00e-01,
663,1.87e+00,9.24e-01,
664,1.88e+00,9.24e-01,
665,1.87e+00,9.72e-01,
666,1.87e+00,9.72e-01,
667,1.85e+00,9.96e-01,
668,1.84e+00,1.01e+00,
669,1.80e+00,1.03e+00,
670,1.80e+00,1.03e+00,
671,1.76e+00,1.08e+00,
672,1.76e+00,1.08e+00,
673,1.73e+00,1.10e+00,
674,1.73e+00,1.10e+00,
675,1.69e+00,1.14e+00,
676,1.68e+00,1.14e+00,
677,1.66e+00,1.16e+00,
678,1.66e+00,1.16e+00,
679,1.63e+00,1.21e+00,
680,1.63e+00,1.21e+00,
681,1.60e+00,1.24e+00,
682,1.60e+00,1.25e+00,
683,1.55e+00,1.27e+00,
684,1.55e+00,1.27e+00,
685,1.52e+00,1.32e+00,
686,1.52e+00,1.32e+00,
687,1.50e+00,1.34e+00,
688,1.49e+00,1.34e+00,
689,1.45e+00,1.38e+00,
690,1.45e+00,1.38e+00,
691,1.42e+00,1.42e+00,
692,1.42e+00,1.43e+00,
693,1.39e+00,1.45e+00,
694,1.38e+00,1.45e+00,
695,1.36e+00,1.48e+00,
696,1.36e+00,1.49e+00,
697,1.31e+00,1.52e+00,
698,1.31e+00,1.52e+00,
699,1.28e+00,1.56e+00,
700,1.28e+00,1.56e+00,
701,1.26e+00,1.58e+00,
702,1.25e+00,1.58e+00,
703,1.21e+00,1.63e+00,
704,1.20e+00,1.63e+00,
705,1.18e+00,1.66e+00,
706,1.18e+00,1.67e+00,
707,1.15e+00,1.69e+00,
708,1.15e+00,1.69e+00,
709,1.12e+00,1.72e+00,
710,1.12e+00,1.73e+00,
711,1.07e+00,1.76e+00,
712,1.07e+00,1.76e+00,
713,1.04e+00,1.80e+00,
714,1.03e+00,1.80e+00,
715,1.01e+00,1.82e+00,
716,1.01e+00,1.82e+00,
717,9.84e-01,1.87e+00,
718,9.60e-01,1.88e+00,
719,9.36e-01,1.90e+00,
720,9.36e-01,1.90e+00,
721,9.12e-01,1.88e+00,
722,9.12e-01,1.90e+00,
723,8.76e-01,1.86e+00,
724,8.64e-01,1.86e+00,
725,8.28e-01,1.82e+00,
726,8.28e-01,1.81e+00,
727,8.04e-01,1.79e+00,
728,7.92e-01,1.79e+00,
729,7.68e-01,1.76e+00,
730,7.68e-01,1.75e+00,
731,7.20e-01,1.72e+00,
732,7.20e-01,1.72e+00,
733,6.96e-01,1.68e+00,
734,6.84e-01,1.68e+00,
735,6.60e-01,1.66e+00,
736,6.48e-01,1.64e+00,
737,6.36e-01,1.61e+00,
738,6.24e-01,1.61e+00,
739,5.88e-01,1.58e+00,
740,5.88e-01,1.57e+00,
741,5.52e-01,1.55e+00,
742,5.52e-01,1.55e+00,
743,5.28e-01,1.50e+00,
744,5.16e-01,1.50e+00,
745,4.80e-01,1.48e+00,
746,4.80e-01,1.46e+00,
747,4.44e-01,1.44e+00,
748,4.44e-01,1.44e+00,
749,4.20e-01,1.42e+00,
750,4.20e-01,1.42e+00,
751,3.84e-01,1.37e+00,
752,3.84e-01,1.37e+00,
753,3.36e-01,1.33e+00,
754,3.36e-01,1.33e+00,
755,3.12e-01,1.31e+00,
756,3.00e-01,1.31e+00,
757,2.76e-01,1.27e+00,
758,2.76e-01,1.26e+00,
759,2.52e-01,1.24e+00,
760,2.52e-01,1.24e+00,
761,2.04e-01,1.20e+00,
762,1.92e-01,1.20e+00,
763,1.68e-01,1.15e+00,
764,1.68e-01,1.15e+00,
765,1.44e-01,1.13e+00,
766,1.44e-01,1.12e+00,
767,1.08e-01,1.09e+00,
768,9.60e-02,1.09e+00,
769,7.20e-02,1.04e+00,
770,7.20e-02,1.04e+00,
771,6.00e-02,1.02e+00,
772,6.00e-02,1.01e+00,
773,7.20e-02,9.84e-01,
774,7.20e-02,9.84e-01,
775,7.20e-02,9.48e-01,
776,6.00e-02,9.36e-01,
777,7.20e-02,9.12e-01,
778,7.20e-02,9.12e-01,
779,6.00e-02,8.76e-01,
780,6.00e-02,8.76e-01,
781,7.20e-02,8.40e-01,
782,7.20e-02,8.40e-01,
783,9.60e-02,8.04e-01,
784,9.60e-02,8.04e-01,
785,1.32e-01,7.68e-01,
786,1.32e-01,7.68e-01,
787,1.68e-01,7.32e-01,
788,1.68e-01,7.32e-01,
789,1.92e-01,6.96e-01,
790,1.92e-01,6.96e-01,
791,2.28e-01,6.72e-01,
792,2.28e-01,6.72e-01,
793,2.64e-01,6.24e-01,
794,2.64e-01,6.24e-01,
795,3.00e-01,6.00e-01,
796,3.00e-01,6.00e-01,
797,3.24e-01,5.64e-01,
798,3.36e-01,5.64e-01,
799,3.60e-01,5.40e-01,
800,3.84e-01,5.28e-01,
801,4.08e-01,4.92e-01,
802,4.08e-01,4.92e-01,
803,4.32e-01,4.56e-01,
804,4.44e-01,4.56e-01,
805,4.68e-01,4.32e-01,
806,4.68e-01,4.32e-01,
807,5.04e-01,3.96e-01,
808,5.16e-01,3.84e-01,
809,5.40e-01,3.60e-01,
810,5.40e-01,3.60e-01,
811,5.76e-01,3.24e-01,
812,5.76e-01,3.24e-01,
813,6.00e-01,2.88e-01,
814,6.00e-01,2.76e-01,
815,6.48e-01,2.52e-01,
816,6.48e-01,2.52e-01,
